Run	Library	Gene	Adapter.Order	Adapter	Primer.Tag.Number	MLID	Country	Ocean	Locality	Site	Subsite	Ecosystem	Habitat	Size	Fraction	Sample	Note
BCS_19	19	COI	17	AR018	2	ML1957	Panama	Atlantic	Bocas del Toro	MLCCR	C19			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	17	AR018	3	ML1981	Panama	Atlantic	Bocas del Toro	MLPST	C8			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	17	AR018	4	ML2005	Panama	Atlantic	Bocas del Toro	MLPST	C14			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	17	AR018	5	ML2029	Panama	Atlantic	Bocas del Toro	MLPST	C10			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	17	AR018	6	ML2053	Panama	Atlantic	Bocas del Toro	MLRNW	C14			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	17	AR018	7	ML2077	Panama	Atlantic	Bocas del Toro	MLRNW	C10			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	17	AR018	8	ML2119	Panama	Atlantic	Bocas del Toro	MLROL	H10			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	17	AR018	9	ML2143	Panama	Atlantic	Bocas del Toro	MLPST	H2			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	17	AR018	10	ML2168	Panama	Atlantic	Bocas del Toro	MLALR	H6			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	17	AR018	11	ML2193	Panama	Atlantic	Bocas del Toro	MLCCR	H14			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	17	AR018	12	ML2218	Panama	Atlantic	Bocas del Toro	MLPBL	H10			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	17	AR018	13	ML2242	Panama	Atlantic	Bocas del Toro	MLPBL	H20			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	17	AR018	14	ML2266	Panama	Atlantic	Bocas del Toro	MLALR	H12			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	17	AR018	15	ML2292	Panama	Atlantic	Bocas del Toro	MLCCR	H6			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	1	ML1934					Negative_9.4.18			NA	Nuclease-free water	Control	NA
BCS_19	19	COI	18	AR019	2	ML1958	Panama	Atlantic	Bocas del Toro	MLSCR	C20			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	18	AR019	3	ML1982	Panama	Atlantic	Bocas del Toro	MLCCR	C10			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	18	AR019	4	ML2006	Panama	Atlantic	Bocas del Toro	MLALR	C15			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	18	AR019	5	ML2030	Panama	Atlantic	Bocas del Toro	MLROL	C3			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	18	AR019	6	ML2054	Panama	Atlantic	Bocas del Toro	MLALR	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	18	AR019	7	ML2078	Panama	Atlantic	Bocas del Toro	MLROL	C15			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	18	AR019	8	ML2120	Panama	Atlantic	Bocas del Toro	MLALR	H18			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	9	ML2144	Panama	Atlantic	Bocas del Toro	MLALR	H2			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	10	ML2169	Panama	Atlantic	Bocas del Toro	MLSIS	H17			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	11	ML2194	Panama	Atlantic	Bocas del Toro	MLCCR	H13			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	12	ML2219	Panama	Atlantic	Bocas del Toro	MLPPR	H12			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	13	ML2243	Panama	Atlantic	Bocas del Toro	MLSIS	H1			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	14	ML2268	Panama	Atlantic	Bocas del Toro	MLRNW	H12			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	18	AR019	15	ML2293	Panama	Atlantic	Bocas del Toro	MLALR	H20			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	1	ML1935	Panama	Atlantic	Bocas del Toro	MLROL	C7			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	19	AR020	2	ML1959	Panama	Atlantic	Bocas del Toro	MLPST	C12			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	19	AR020	3	ML1983	Panama	Atlantic	Bocas del Toro	MLRNW	C4			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	19	AR020	4	ML2007	Panama	Atlantic	Bocas del Toro	MLALR	C16			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	19	AR020	5	ML2031	Panama	Atlantic	Bocas del Toro	MLPBL	C18			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	19	AR020	6	ML2055	Panama	Atlantic	Bocas del Toro	MLALR	C8			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	19	AR020	7	ML2160	Panama	Atlantic	Bocas del Toro	MLALR	C20			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	19	AR020	8	ML2121	Panama	Atlantic	Bocas del Toro	MLPPR	H5			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	9	ML2145	Panama	Atlantic	Bocas del Toro	MLRNW	H1			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	10	ML2170	Panama	Atlantic	Bocas del Toro	MLALR	H4			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	11	ML2195	Panama	Atlantic	Bocas del Toro	MLSCR	H21			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	12	ML2220	Panama	Atlantic	Bocas del Toro	MLSCR	H8			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	13	ML2244	Panama	Atlantic	Bocas del Toro	MLSCR	H7			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	14	ML2270	Panama	Atlantic	Bocas del Toro	MLROL	H14			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	19	AR020	15	ML2104	Panama	Atlantic	Bocas del Toro	MLSCR	H3			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	1	ML1936	Panama	Atlantic	Bocas del Toro	MLCCR	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	20	AR021	2	ML1960	Panama	Atlantic	Bocas del Toro	MLROL	C1			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	20	AR021	3	ML1984	Panama	Atlantic	Bocas del Toro	MLCCR	C8			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	20	AR021	4	ML2008	Panama	Atlantic	Bocas del Toro	MLRNW	C2			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	20	AR021	5	ML2032	Panama	Atlantic	Bocas del Toro	MLSIS	C10			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	20	AR021	6	ML2056	Panama	Atlantic	Bocas del Toro	MLALR	C7			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	20	AR021	7	ML2176	Panama	Atlantic	Bocas del Toro	MLPBL	C16			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	20	AR021	8	ML2122	Panama	Atlantic	Bocas del Toro	MLSCR	H6			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	9	ML2146	Panama	Atlantic	Bocas del Toro	MLCCR	H16			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	10	ML2171	Panama	Atlantic	Bocas del Toro	MLCCR	H18			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	11	ML2196	Panama	Atlantic	Bocas del Toro	MLSCR	H18			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	12	ML2221	Panama	Atlantic	Bocas del Toro	MLSCR	H15			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	13	ML2296	Panama	Atlantic	Bocas del Toro	MLALR	H17			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	14	ML2271	Panama	Atlantic	Bocas del Toro	MLSIS	H16			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	20	AR021	15	ML2103	Panama	Atlantic	Bocas del Toro	MLSIS	H3			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	1	ML1937	Panama	Atlantic	Bocas del Toro	MLCCR	C14			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	21	AR022	2	ML1961	Panama	Atlantic	Bocas del Toro	MLSIS	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	21	AR022	3	ML1985	Panama	Atlantic	Bocas del Toro	MLSCR	C13			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	21	AR022	4	ML2009	Panama	Atlantic	Bocas del Toro	MLSCR	C7			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	21	AR022	5	ML2033	Panama	Atlantic	Bocas del Toro	MLPBL	C6			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	21	AR022	6	ML2057	Panama	Atlantic	Bocas del Toro	MLALR	C10			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	21	AR022	7	ML2216	Panama	Atlantic	Bocas del Toro	MLPPR	C14			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	21	AR022	8	ML2123	Panama	Atlantic	Bocas del Toro	MLCCR	H10			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	9	ML2147	Panama	Atlantic	Bocas del Toro	MLROL	H8			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	10	ML2172	Panama	Atlantic	Bocas del Toro	MLSCR	H14			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	11	ML2197	Panama	Atlantic	Bocas del Toro	MLSCR	H19			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	12	ML2222	Panama	Atlantic	Bocas del Toro	MLPBL	H19			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	13	ML2246	Panama	Atlantic	Bocas del Toro	MLPPR	H15			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	14	ML2272	Panama	Atlantic	Bocas del Toro	MLALR	H9			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	21	AR022	15	ML2245	Panama	Atlantic	Bocas del Toro	MLRNW	H16			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	1	ML1938	Panama	Atlantic	Bocas del Toro	MLSCR	C18			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	22	AR023	2	ML1962	Panama	Atlantic	Bocas del Toro	MLPST	C8			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	22	AR023	3	ML1986	Panama	Atlantic	Bocas del Toro	MLROL	C12			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	22	AR023	4	ML2010	Panama	Atlantic	Bocas del Toro	MLSCR	C3			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	22	AR023	5	ML2034	Panama	Atlantic	Bocas del Toro	MLRNW	C3			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	22	AR023	6	ML2058	Panama	Atlantic	Bocas del Toro	MLSCR	C6			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	22	AR023	7	ML2267	Panama	Atlantic	Bocas del Toro	MLSCR	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	22	AR023	8	ML2124	Panama	Atlantic	Bocas del Toro	MLSCR	H1			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	9	ML2148	Panama	Atlantic	Bocas del Toro	MLSIS	H9			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	10	ML2173	Panama	Atlantic	Bocas del Toro	MLSIS	H12			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	11	ML2198	Panama	Atlantic	Bocas del Toro	MLRNW	H17			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	12	ML2223	Panama	Atlantic	Bocas del Toro	MLSCR	H13			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	13	ML2247	Panama	Atlantic	Bocas del Toro	MLPPR	H17			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	14	ML2107	Panama	Atlantic	Bocas del Toro	MLPBL	H3			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	22	AR023	15	ML2297	Panama	Atlantic	Bocas del Toro	MLSIS	H13			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	23	AR025	1	ML1939	Panama	Atlantic	Bocas del Toro	MLRNW	C13			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	23	AR025	2	ML1963	Panama	Atlantic	Bocas del Toro	MLSCR	C19			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	23	AR025	3	ML1987	Panama	Atlantic	Bocas del Toro	MLSCR	C15			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	23	AR025	4	ML2011	Panama	Atlantic	Bocas del Toro	MLPST	C6			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	23	AR025	5	ML2035	Panama	Atlantic	Bocas del Toro	MLRNW	C5			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	23	AR025	6	ML2059	Panama	Atlantic	Bocas del Toro	MLSCR	C8			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	23	AR023	7	ML2267	Panama	Atlantic	Bocas del Toro	MLSCR	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	23	AR025	8	ML2125	Panama	Atlantic	Bocas del Toro	MLSIS	H18			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	23	AR025	9	ML2149	Panama	Atlantic	Bocas del Toro	MLROL	H2			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	23	AR025	10	ML2174	Panama	Atlantic	Bocas del Toro	MLPPR	H10			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	23	AR025	11	ML2199	Panama	Atlantic	Bocas del Toro	MLSIS	H6			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	23	AR025	12	ML2224	Panama	Atlantic	Bocas del Toro	MLPST	H16			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	23	AR025	13	ML2248	Panama	Atlantic	Bocas del Toro	MLPPR	H16			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	23	AR025	14	ML2274	Panama	Atlantic	Bocas del Toro	MLPPR	H1			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	24	AR027	1	ML1940	Panama	Atlantic	Bocas del Toro	MLROL	C05			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	24	AR027	2	ML1964	Panama	Atlantic	Bocas del Toro	MLPPR	C16			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	24	AR027	3	ML1988	Panama	Atlantic	Bocas del Toro	MLROL	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	24	AR027	4	ML2012	Panama	Atlantic	Bocas del Toro	MLPST	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	24	AR027	5	ML2036	Panama	Atlantic	Bocas del Toro	MLCCR	C13			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	24	AR027	6	ML2060	Panama	Atlantic	Bocas del Toro	MLPBL	C14			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	24	AR027	7	ML2126	Panama	Atlantic	Bocas del Toro	MLALR	H8			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	24	AR027	8	ML2150	Panama	Atlantic	Bocas del Toro	MLRNW	H5			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	24	AR027	9	ML2175	Panama	Atlantic	Bocas del Toro	MLROL	H12			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	24	AR027	10	ML2200	Panama	Atlantic	Bocas del Toro	MLSIS	H2			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	24	AR027	11	ML2225	Panama	Atlantic	Bocas del Toro	MLPST	H19			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	24	AR027	12	ML2249	Panama	Atlantic	Bocas del Toro	MLALR	H11			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	24	AR027	13	ML2275	Panama	Atlantic	Bocas del Toro	MLROL	H1			NA	Hpuella fish gut content	Primary	NA
BCS_22	22	COI	1	AR001	5	ML2560	Belize	Atlantic	Glover's Reef	GLS1	B26	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	1	AR001	14	GLS1_Y30-1	Belize	Atlantic	Glover's Reef	GLS1	Y30-1	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	1	AR001	15	GLS1_Y13-1	Belize	Atlantic	Glover's Reef	GLS1	Y13-1	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	1	AR001	16	Mock1-1	Panama	Atlantic	Bocas del Toro	NA	Mock1-1	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	1	AR001	17	ML2358	Panama	Atlantic	Bocas del Toro	NA	M1A1	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	1	AR001	19	GLS1_Y5-3	Belize	Atlantic	Glover's Reef	GLS1	Y5-3	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	1	AR001	20	ML2432	Panama	Atlantic	Bocas del Toro	ROL	C6	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	2	AR002	2	ML2409	Panama	Atlantic	Bocas del Toro	ROL	C8	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	2	AR002	5	ML2561	Belize	Atlantic	Glover's Reef	GLS1	B11	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	2	AR002	6	GLS1_B15	Belize	Atlantic	Glover's Reef	GLS1	B15	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	2	AR002	14	GLS1_Y28	Belize	Atlantic	Glover's Reef	GLS1	Y28	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	2	AR002	15	GLS1_Y24	Belize	Atlantic	Glover's Reef	GLS1	Y24	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	2	AR002	16	Mock1-2	Panama	Atlantic	Bocas del Toro	NA	Mock1-2	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	2	AR002	17	ML2359	Panama	Atlantic	Bocas del Toro	NA	M1A2	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	2	AR002	19	GLS1_Y89-1	Belize	Atlantic	Glover's Reef	GLS1	Y89-1	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	lumped
BCS_22	22	COI	2	AR002	20	ML2433	Panama	Atlantic	Bocas del Toro	SCR	C21	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	3	AR003	2	ML2410	Panama	Atlantic	Bocas del Toro	RNW	C19	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	3	AR003	5	CCS2_B9	Belize	Atlantic	Caye Caulker	CCS2	B9	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	3	AR003	6	GLS1_B23	Belize	Atlantic	Glover's Reef	GLS1	B23	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	3	AR003	15	GLS1_Y29	Belize	Atlantic	Glover's Reef	GLS1	Y29	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	3	AR003	16	Mock1-3	Panama	Atlantic	Bocas del Toro	NA	Mock1-3	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	3	AR003	17	ML2360	Panama	Atlantic	Bocas del Toro	NA	M1A3	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	3	AR003	18	ML2458	Panama	Atlantic	Bocas del Toro	RNW	C20	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	3	AR003	19	CCS3_Y10-1	Belize	Atlantic	Caye Caulker	CCS3	Y10-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	3	AR003	20	ML2434	Panama	Atlantic	Bocas del Toro	PBL	C18	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	4	AR004	2	ML2411	Panama	Atlantic	Bocas del Toro	SIS	SIS_C12	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	4	AR004	5	CCS2_B6	Belize	Atlantic	Caye Caulker	CCS2	CCS2_B6	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	4	AR004	6	GLS2_B3	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B3	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	4	AR004	14	CCS2_Y9	Belize	Atlantic	Caye Caulker	CCS2	CCS2_Y9	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	4	AR004	15	GLS1_Y10	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y10	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	4	AR004	16	Mock1-4	Panama	Atlantic	Bocas del Toro	NA	Mock1-4	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	4	AR004	17	ML2361					Negative_11.07.18				Nuclease-free water	Primary	extraction_negative
BCS_22	22	COI	4	AR004	18	ML2459	Panama	Atlantic	Bocas del Toro	CCR	CCR_C2	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	4	AR004	20	ML2435					Negative_27.09.18				Nuclease-free water	Primary	extraction_negative
BCS_22	22	COI	5	AR005	2	ML2412	Panama	Atlantic	Bocas del Toro	ROL	ROL_C12	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	5	AR005	5	GLS1_B8	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B8	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	5	AR005	6	GLS1_B25	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B25	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	5	AR005	14	CCS2_Y3	Belize	Atlantic	Caye Caulker	CCS2	CCS2_Y3	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	5	AR005	15	CCS3_Y9-1	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y9-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	5	AR005	16	Mock1-5	Panama	Atlantic	Bocas del Toro	NA	Mock1-5	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	5	AR005	18	ML2460	Panama	Atlantic	Bocas del Toro	PBL	PBL_C5	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	5	AR005	19	GLS1_Y14-2	Panama	Atlantic	Bocas del Toro	GLS1	GLS1_Y14-2	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	5	AR005	20	ML2436	Panama	Atlantic	Bocas del Toro	SCR	SCR_C16	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	6	AR006	2	ML2413	Panama	Atlantic	Bocas del Toro	SCR	SCR_C15	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	6	AR006	5	CCS2_B5	Belize	Atlantic	Caye Caulker	CCS2	CCS2_B5	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	6	AR006	6	GLS2_B10	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B10	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	6	AR006	15	CCS3_Y13-1	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y13-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	6	AR006	16	Mock1-6	Panama	Atlantic	Bocas del Toro	NA	Mock1-6	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	6	AR006	17	ML2363	Panama	Atlantic	Bocas del Toro	NA	M1A5	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	6	AR006	19	GLS1_Y14-3	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y14-3	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	6	AR006	20	ML2437	Panama	Atlantic	Bocas del Toro	RNW	RNW_C6	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	7	AR007	2	ML2414	Panama	Atlantic	Bocas del Toro	ROL	ROL_C11	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	7	AR007	5	CCS3_B9	Belize	Atlantic	Bocas del Toro	CCS3	CCS3_B9	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	7	AR007	6	CCS2_B8	Belize	Atlantic	Caye Caulker	CCS2	CCS2_B8	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	7	AR007	14	CCS2_Y7	Belize	Atlantic	Caye Caulker	CCS2	CCS2_Y7	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	7	AR007	16	Mock1-7	Panama	Atlantic	Bocas del Toro	NA	Mock1-7	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	7	AR007	17	ML2364	Panama	Atlantic	Bocas del Toro	NA	M1S1	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	7	AR007	18	ML2462	Panama	Atlantic	Bocas del Toro	PPR	PPR_C2	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	7	AR007	19	GLS1_Y23-2	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y23-2	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
